BALANCING_AREA_TIMEPOINTS_1,BALANCING_AREA_TIMEPOINTS_2,GenUnitLargestContingency
system_wide_balancing_area,2607021202,134.3
system_wide_balancing_area,2607021204,134.3
system_wide_balancing_area,2607021206,134.3
system_wide_balancing_area,2607021208,138.95808710149237
system_wide_balancing_area,2607021210,90.0
system_wide_balancing_area,2607021212,90.0
system_wide_balancing_area,2607021214,150.0
system_wide_balancing_area,2607021216,90.0
system_wide_balancing_area,2607021218,176.2392446073275
system_wide_balancing_area,2607021220,181.2376520281291
system_wide_balancing_area,2607021222,134.3
system_wide_balancing_area,2607050200,134.3
system_wide_balancing_area,2607050202,134.3
system_wide_balancing_area,2607050204,134.3
system_wide_balancing_area,2607050206,134.3
system_wide_balancing_area,2607050208,90.0
system_wide_balancing_area,2607050210,133.60136769883547
system_wide_balancing_area,2607050212,108.26690917951676
system_wide_balancing_area,2607050214,90.0
system_wide_balancing_area,2607050216,90.0
system_wide_balancing_area,2607050218,134.3
system_wide_balancing_area,2607050220,138.3014634158102
system_wide_balancing_area,2607050222,134.3
system_wide_balancing_area,2607092200,202.81597294741582
system_wide_balancing_area,2607092202,134.3
system_wide_balancing_area,2607092204,134.3
system_wide_balancing_area,2607092206,134.3
system_wide_balancing_area,2607092208,90.0
system_wide_balancing_area,2607092210,90.0
system_wide_balancing_area,2607092212,90.0
system_wide_balancing_area,2607092214,90.0
system_wide_balancing_area,2607092216,90.0
system_wide_balancing_area,2607092218,161.7826508374061
system_wide_balancing_area,2607092220,167.67760560776853
system_wide_balancing_area,2607092222,134.4
system_wide_balancing_area,2607102700,149.68897861924623
system_wide_balancing_area,2607102702,190.30717708385663
system_wide_balancing_area,2607102704,143.6538298653821
system_wide_balancing_area,2607102706,134.4
system_wide_balancing_area,2607102708,166.7888689574666
system_wide_balancing_area,2607102710,134.4
system_wide_balancing_area,2607102712,134.4
system_wide_balancing_area,2607102714,134.4
system_wide_balancing_area,2607102716,142.66636769883547
system_wide_balancing_area,2607102718,155.23180617048683
system_wide_balancing_area,2607102720,164.67310261671128
system_wide_balancing_area,2607102722,150.03078156581807
system_wide_balancing_area,2607121500,134.3
system_wide_balancing_area,2607121502,134.3
system_wide_balancing_area,2607121504,134.3
system_wide_balancing_area,2607121506,134.3
system_wide_balancing_area,2607121508,134.75525301629855
system_wide_balancing_area,2607121510,212.26636769883547
system_wide_balancing_area,2607121512,134.3
system_wide_balancing_area,2607121514,150.6803024185155
system_wide_balancing_area,2607121516,238.5936388458082
system_wide_balancing_area,2607121518,134.3
system_wide_balancing_area,2607121520,149.13128781288304
system_wide_balancing_area,2607121522,134.3
system_wide_balancing_area,2608022000,134.4
system_wide_balancing_area,2608022002,134.4
system_wide_balancing_area,2608022004,138.08353317087492
system_wide_balancing_area,2608022006,134.4
system_wide_balancing_area,2608022008,134.4
system_wide_balancing_area,2608022010,142.66636769883547
system_wide_balancing_area,2608022012,212.26636769883547
system_wide_balancing_area,2608022014,164.40697213965282
system_wide_balancing_area,2608022016,134.4
system_wide_balancing_area,2608022018,134.4
system_wide_balancing_area,2608022020,134.4
system_wide_balancing_area,2608022022,134.4
system_wide_balancing_area,2608041000,134.4
system_wide_balancing_area,2608041002,150.0
system_wide_balancing_area,2608041004,134.4
system_wide_balancing_area,2608041006,134.4
system_wide_balancing_area,2608041008,134.4
system_wide_balancing_area,2608041010,142.09449379788742
system_wide_balancing_area,2608041012,141.62987707375424
system_wide_balancing_area,2608041014,216.63342058341138
system_wide_balancing_area,2608041016,134.4
system_wide_balancing_area,2608041018,193.58849372178219
system_wide_balancing_area,2608041020,199.85088636461762
system_wide_balancing_area,2608041022,153.5806160310487
system_wide_balancing_area,2608061700,134.4
system_wide_balancing_area,2608061702,150.0
system_wide_balancing_area,2608061704,134.4
system_wide_balancing_area,2608061706,134.4
system_wide_balancing_area,2608061708,256.274489976628
system_wide_balancing_area,2608061710,134.4
system_wide_balancing_area,2608061712,134.4
system_wide_balancing_area,2608061714,160.0
system_wide_balancing_area,2608061716,134.4
system_wide_balancing_area,2608061718,184.2235499284896
system_wide_balancing_area,2608061720,138.0904702027949
system_wide_balancing_area,2608061722,188.4728503986258
system_wide_balancing_area,2608081800,234.39966652122175
system_wide_balancing_area,2608081802,134.4
system_wide_balancing_area,2608081804,134.4
system_wide_balancing_area,2608081806,198.58676168043291
system_wide_balancing_area,2608081808,134.4
system_wide_balancing_area,2608081810,134.4
system_wide_balancing_area,2608081812,134.4
system_wide_balancing_area,2608081814,134.4
system_wide_balancing_area,2608081816,134.4
system_wide_balancing_area,2608081818,142.2007531041611
system_wide_balancing_area,2608081820,138.6213342226295
system_wide_balancing_area,2608081822,134.4
system_wide_balancing_area,2608091000,134.4
system_wide_balancing_area,2608091002,150.0
system_wide_balancing_area,2608091004,170.46285655063195
system_wide_balancing_area,2608091006,134.4
system_wide_balancing_area,2608091008,134.4
system_wide_balancing_area,2608091010,134.4
system_wide_balancing_area,2608091012,134.4
system_wide_balancing_area,2608091014,134.4
system_wide_balancing_area,2608091016,134.4
system_wide_balancing_area,2608091018,134.4
system_wide_balancing_area,2608091020,171.14119288119366
system_wide_balancing_area,2608091022,134.4
system_wide_balancing_area,2608112200,134.4
system_wide_balancing_area,2608112202,134.4
system_wide_balancing_area,2608112204,134.4
system_wide_balancing_area,2608112206,155.78558719068647
system_wide_balancing_area,2608112208,134.4
system_wide_balancing_area,2608112210,134.4
system_wide_balancing_area,2608112212,164.1115302596038
system_wide_balancing_area,2608112214,134.4
system_wide_balancing_area,2608112216,134.4
system_wide_balancing_area,2608112218,186.03685598250286
system_wide_balancing_area,2608112220,134.4
system_wide_balancing_area,2608112222,134.4
system_wide_balancing_area,2707011200,134.4
system_wide_balancing_area,2707011202,134.4
system_wide_balancing_area,2707011204,134.4
system_wide_balancing_area,2707011206,134.4
system_wide_balancing_area,2707011208,134.4
system_wide_balancing_area,2707011210,134.4
system_wide_balancing_area,2707011212,198.1997492068629
system_wide_balancing_area,2707011214,150.0
system_wide_balancing_area,2707011216,150.0
system_wide_balancing_area,2707011218,172.08498533929506
system_wide_balancing_area,2707011220,191.66863241665578
system_wide_balancing_area,2707011222,198.9023010502853
system_wide_balancing_area,2707011900,134.4
system_wide_balancing_area,2707011902,134.4
system_wide_balancing_area,2707011904,166.8594244817943
system_wide_balancing_area,2707011906,134.4
system_wide_balancing_area,2707011908,396.3498161118671
system_wide_balancing_area,2707011910,154.12837305940266
system_wide_balancing_area,2707011912,245.7417358346803
system_wide_balancing_area,2707011914,150.0
system_wide_balancing_area,2707011916,134.4
system_wide_balancing_area,2707011918,154.24812475437648
system_wide_balancing_area,2707011920,176.83010160705487
system_wide_balancing_area,2707011922,205.12756547497872
system_wide_balancing_area,2707021200,134.3
system_wide_balancing_area,2707021202,134.3
system_wide_balancing_area,2707021204,134.3
system_wide_balancing_area,2707021206,154.1721837632677
system_wide_balancing_area,2707021208,93.46318643402397
system_wide_balancing_area,2707021210,163.96073925955758
system_wide_balancing_area,2707021212,140.27704848643455
system_wide_balancing_area,2707021214,212.26636769883547
system_wide_balancing_area,2707021216,90.0
system_wide_balancing_area,2707021218,142.97077610548672
system_wide_balancing_area,2707021220,141.18612160178503
system_wide_balancing_area,2707021222,140.56355060715524
system_wide_balancing_area,2707050200,143.9244832331242
system_wide_balancing_area,2707050202,134.3
system_wide_balancing_area,2707050204,134.3
system_wide_balancing_area,2707050206,170.06396122893437
system_wide_balancing_area,2707050208,90.0
system_wide_balancing_area,2707050210,90.0
system_wide_balancing_area,2707050212,90.0
system_wide_balancing_area,2707050214,90.0
system_wide_balancing_area,2707050216,90.0
system_wide_balancing_area,2707050218,130.82720227307743
system_wide_balancing_area,2707050220,135.20798490878644
system_wide_balancing_area,2707050222,139.71636769883546
system_wide_balancing_area,2707092200,134.3
system_wide_balancing_area,2707092202,134.3
system_wide_balancing_area,2707092204,237.6144868948424
system_wide_balancing_area,2707092206,134.3
system_wide_balancing_area,2707092208,90.0
system_wide_balancing_area,2707092210,90.0
system_wide_balancing_area,2707092212,90.0
system_wide_balancing_area,2707092214,150.0
system_wide_balancing_area,2707092216,90.0
system_wide_balancing_area,2707092218,167.66013193516824
system_wide_balancing_area,2707092220,164.85845081982654
system_wide_balancing_area,2707092222,212.26636769883547
system_wide_balancing_area,2707102700,147.79207579716785
system_wide_balancing_area,2707102702,134.4
system_wide_balancing_area,2707102704,134.4
system_wide_balancing_area,2707102706,142.87552246452753
system_wide_balancing_area,2707102708,144.94853969217004
system_wide_balancing_area,2707102710,228.56831645570918
system_wide_balancing_area,2707102712,166.12192642955762
system_wide_balancing_area,2707102714,217.16636769883544
system_wide_balancing_area,2707102716,134.4
system_wide_balancing_area,2707102718,178.83241439892595
system_wide_balancing_area,2707102720,241.46754779250375
system_wide_balancing_area,2707102722,180.4395680515948
system_wide_balancing_area,2707121500,149.16094046466046
system_wide_balancing_area,2707121502,134.3
system_wide_balancing_area,2707121504,134.3
system_wide_balancing_area,2707121506,134.3
system_wide_balancing_area,2707121508,165.58814882923087
system_wide_balancing_area,2707121510,134.3
system_wide_balancing_area,2707121512,223.1461656104406
system_wide_balancing_area,2707121514,154.89999999999998
system_wide_balancing_area,2707121516,134.3
system_wide_balancing_area,2707121518,190.52876681286034
system_wide_balancing_area,2707121520,134.3
system_wide_balancing_area,2707121522,150.0
system_wide_balancing_area,2708022000,141.49991150511892
system_wide_balancing_area,2708022002,142.3123232967102
system_wide_balancing_area,2708022004,134.4
system_wide_balancing_area,2708022006,235.59988411555395
system_wide_balancing_area,2708022008,201.89131070983464
system_wide_balancing_area,2708022010,142.66636769883547
system_wide_balancing_area,2708022012,142.66636769883547
system_wide_balancing_area,2708022014,216.17742989289687
system_wide_balancing_area,2708022016,152.2642278021904
system_wide_balancing_area,2708022018,134.4
system_wide_balancing_area,2708022020,134.4
system_wide_balancing_area,2708022022,134.4
system_wide_balancing_area,2708041000,134.4
system_wide_balancing_area,2708041002,134.4
system_wide_balancing_area,2708041004,150.0
system_wide_balancing_area,2708041006,134.4
system_wide_balancing_area,2708041008,134.4
system_wide_balancing_area,2708041010,232.91660571016212
system_wide_balancing_area,2708041012,193.32066930134164
system_wide_balancing_area,2708041014,134.4
system_wide_balancing_area,2708041016,140.75708836900458
system_wide_balancing_area,2708041018,151.00156102482987
system_wide_balancing_area,2708041020,175.75036357722732
system_wide_balancing_area,2708041022,196.98273742688198
system_wide_balancing_area,2708061700,134.4
system_wide_balancing_area,2708061702,136.68172772390093
system_wide_balancing_area,2708061704,134.4
system_wide_balancing_area,2708061706,137.9286252660175
system_wide_balancing_area,2708061708,134.4
system_wide_balancing_area,2708061710,134.4
system_wide_balancing_area,2708061712,224.3770232127309
system_wide_balancing_area,2708061714,357.531050621688
system_wide_balancing_area,2708061716,134.4
system_wide_balancing_area,2708061718,140.1629735258844
system_wide_balancing_area,2708061720,225.99868372719945
system_wide_balancing_area,2708061722,140.25373996748095
system_wide_balancing_area,2708081800,230.87273848743476
system_wide_balancing_area,2708081802,134.4
system_wide_balancing_area,2708081804,209.89365278146306
system_wide_balancing_area,2708081806,161.26980302700457
system_wide_balancing_area,2708081808,135.37350983520145
system_wide_balancing_area,2708081810,227.26636769883547
system_wide_balancing_area,2708081812,137.78275116103393
system_wide_balancing_area,2708081814,196.5219264295576
system_wide_balancing_area,2708081816,338.31695003995685
system_wide_balancing_area,2708081818,150.25392805208847
system_wide_balancing_area,2708081820,177.97513876597364
system_wide_balancing_area,2708081822,148.9665830257175
system_wide_balancing_area,2708091000,161.51867697749884
system_wide_balancing_area,2708091002,153.3381404713043
system_wide_balancing_area,2708091004,134.4
system_wide_balancing_area,2708091006,200.78224665687327
system_wide_balancing_area,2708091008,199.68268982819626
system_wide_balancing_area,2708091010,161.87957305470354
system_wide_balancing_area,2708091012,212.26636769883547
system_wide_balancing_area,2708091014,134.4
system_wide_balancing_area,2708091016,212.26636769883547
system_wide_balancing_area,2708091018,134.4
system_wide_balancing_area,2708091020,137.45389435700892
system_wide_balancing_area,2708091022,161.6033857561031
system_wide_balancing_area,2708112200,134.4
system_wide_balancing_area,2708112202,134.4
system_wide_balancing_area,2708112204,134.4
system_wide_balancing_area,2708112206,142.11037995397044
system_wide_balancing_area,2708112208,134.4
system_wide_balancing_area,2708112210,134.4
system_wide_balancing_area,2708112212,134.4
system_wide_balancing_area,2708112214,148.17804259456315
system_wide_balancing_area,2708112216,134.4
system_wide_balancing_area,2708112218,134.4
system_wide_balancing_area,2708112220,134.4
system_wide_balancing_area,2708112222,208.22058615486046
system_wide_balancing_area,2807011200,134.4
system_wide_balancing_area,2807011202,134.4
system_wide_balancing_area,2807011204,134.4
system_wide_balancing_area,2807011206,134.4
system_wide_balancing_area,2807011208,134.4
system_wide_balancing_area,2807011210,134.4
system_wide_balancing_area,2807011212,134.4
system_wide_balancing_area,2807011214,168.33799999999997
system_wide_balancing_area,2807011216,134.4
system_wide_balancing_area,2807011218,141.37465370926367
system_wide_balancing_area,2807011220,145.3518896184757
system_wide_balancing_area,2807011222,212.26636769883547
system_wide_balancing_area,2807011900,134.4
system_wide_balancing_area,2807011902,190.20000000000005
system_wide_balancing_area,2807011904,134.4
system_wide_balancing_area,2807011906,134.4
system_wide_balancing_area,2807011908,348.03937553491977
system_wide_balancing_area,2807011910,134.4
system_wide_balancing_area,2807011912,161.0725246995828
system_wide_balancing_area,2807011914,168.96949587873667
system_wide_balancing_area,2807011916,134.4
system_wide_balancing_area,2807011918,174.91167056504148
system_wide_balancing_area,2807011920,134.4
system_wide_balancing_area,2807011922,145.9801995346869
system_wide_balancing_area,2807021200,134.3
system_wide_balancing_area,2807021202,143.81292146153413
system_wide_balancing_area,2807021204,134.3
system_wide_balancing_area,2807021206,146.4001645931346
system_wide_balancing_area,2807021208,90.0
system_wide_balancing_area,2807021210,90.0
system_wide_balancing_area,2807021212,90.0
system_wide_balancing_area,2807021214,90.0
system_wide_balancing_area,2807021216,90.0
system_wide_balancing_area,2807021218,173.00411879549176
system_wide_balancing_area,2807021220,216.38590431000623
system_wide_balancing_area,2807021222,134.3
system_wide_balancing_area,2807050200,134.3
system_wide_balancing_area,2807050202,134.3
system_wide_balancing_area,2807050204,198.38527876339398
system_wide_balancing_area,2807050206,185.46409852553163
system_wide_balancing_area,2807050208,90.0
system_wide_balancing_area,2807050210,90.12185696302541
system_wide_balancing_area,2807050212,90.0
system_wide_balancing_area,2807050214,90.0
system_wide_balancing_area,2807050216,97.14326737623654
system_wide_balancing_area,2807050218,177.0835109147083
system_wide_balancing_area,2807050220,155.2669444078572
system_wide_balancing_area,2807050222,134.3
system_wide_balancing_area,2807092200,171.50468389806528
system_wide_balancing_area,2807092202,241.67397879625756
system_wide_balancing_area,2807092204,134.3
system_wide_balancing_area,2807092206,134.3
system_wide_balancing_area,2807092208,90.0
system_wide_balancing_area,2807092210,163.5550641867488
system_wide_balancing_area,2807092212,90.0
system_wide_balancing_area,2807092214,90.0
system_wide_balancing_area,2807092216,90.0
system_wide_balancing_area,2807092218,136.67024124385907
system_wide_balancing_area,2807092220,200.13642186944682
system_wide_balancing_area,2807092222,146.43536769883545
system_wide_balancing_area,2807102700,150.0
system_wide_balancing_area,2807102702,134.3
system_wide_balancing_area,2807102704,134.3
system_wide_balancing_area,2807102706,140.48968894939776
system_wide_balancing_area,2807102708,90.0
system_wide_balancing_area,2807102710,90.0
system_wide_balancing_area,2807102712,90.0
system_wide_balancing_area,2807102714,90.0
system_wide_balancing_area,2807102716,97.80235520559941
system_wide_balancing_area,2807102718,170.50778651001136
system_wide_balancing_area,2807102720,138.98620921844602
system_wide_balancing_area,2807102722,134.4
system_wide_balancing_area,2807121500,134.3
system_wide_balancing_area,2807121502,134.3
system_wide_balancing_area,2807121504,134.3
system_wide_balancing_area,2807121506,198.6188195404334
system_wide_balancing_area,2807121508,134.3
system_wide_balancing_area,2807121510,134.3
system_wide_balancing_area,2807121512,134.3
system_wide_balancing_area,2807121514,150.0
system_wide_balancing_area,2807121516,190.7700178757918
system_wide_balancing_area,2807121518,211.9657315570418
system_wide_balancing_area,2807121520,157.36414287896616
system_wide_balancing_area,2807121522,134.38134441121792
system_wide_balancing_area,2808022000,134.4
system_wide_balancing_area,2808022002,134.4
system_wide_balancing_area,2808022004,134.4
system_wide_balancing_area,2808022006,134.4
system_wide_balancing_area,2808022008,205.50837852936064
system_wide_balancing_area,2808022010,146.43536769883545
system_wide_balancing_area,2808022012,269.6235065658925
system_wide_balancing_area,2808022014,150.0
system_wide_balancing_area,2808022016,135.58042888454685
system_wide_balancing_area,2808022018,142.92499369198683
system_wide_balancing_area,2808022020,171.44130437165674
system_wide_balancing_area,2808022022,134.4
system_wide_balancing_area,2808041000,141.65690161339793
system_wide_balancing_area,2808041002,134.4
system_wide_balancing_area,2808041004,134.4
system_wide_balancing_area,2808041006,146.43536769883545
system_wide_balancing_area,2808041008,201.76636769883547
system_wide_balancing_area,2808041010,134.4
system_wide_balancing_area,2808041012,134.4
system_wide_balancing_area,2808041014,134.4
system_wide_balancing_area,2808041016,134.4
system_wide_balancing_area,2808041018,171.5795878501402
system_wide_balancing_area,2808041020,134.4
system_wide_balancing_area,2808041022,134.4
system_wide_balancing_area,2808061700,134.4
system_wide_balancing_area,2808061702,134.4
system_wide_balancing_area,2808061704,134.4
system_wide_balancing_area,2808061706,134.4
system_wide_balancing_area,2808061708,283.1321719933346
system_wide_balancing_area,2808061710,150.0
system_wide_balancing_area,2808061712,134.4
system_wide_balancing_area,2808061714,234.56124757940324
system_wide_balancing_area,2808061716,252.6938695388606
system_wide_balancing_area,2808061718,161.95360778101946
system_wide_balancing_area,2808061720,179.87007893787427
system_wide_balancing_area,2808061722,134.9557094072544
system_wide_balancing_area,2808081800,134.4
system_wide_balancing_area,2808081802,243.41007687240725
system_wide_balancing_area,2808081804,134.4
system_wide_balancing_area,2808081806,140.47387244303115
system_wide_balancing_area,2808081808,90.0
system_wide_balancing_area,2808081810,90.0
system_wide_balancing_area,2808081812,90.0
system_wide_balancing_area,2808081814,90.0
system_wide_balancing_area,2808081816,90.0
system_wide_balancing_area,2808081818,135.92807210084686
system_wide_balancing_area,2808081820,137.49525263386397
system_wide_balancing_area,2808081822,134.4
system_wide_balancing_area,2808091000,134.4
system_wide_balancing_area,2808091002,134.4
system_wide_balancing_area,2808091004,144.09432807378533
system_wide_balancing_area,2808091006,134.4
system_wide_balancing_area,2808091008,134.4
system_wide_balancing_area,2808091010,134.4
system_wide_balancing_area,2808091012,134.4
system_wide_balancing_area,2808091014,195.40358654126848
system_wide_balancing_area,2808091016,134.4
system_wide_balancing_area,2808091018,143.37385926742604
system_wide_balancing_area,2808091020,156.30318017036373
system_wide_balancing_area,2808091022,143.09689966953317
system_wide_balancing_area,2808112200,134.4
system_wide_balancing_area,2808112202,134.4
system_wide_balancing_area,2808112204,150.0
system_wide_balancing_area,2808112206,137.75577233062552
system_wide_balancing_area,2808112208,134.4
system_wide_balancing_area,2808112210,134.4
system_wide_balancing_area,2808112212,134.4
system_wide_balancing_area,2808112214,134.4
system_wide_balancing_area,2808112216,178.42641544389267
system_wide_balancing_area,2808112218,149.13397428856615
system_wide_balancing_area,2808112220,134.4
system_wide_balancing_area,2808112222,134.4
system_wide_balancing_area,2907011200,160.15023801132668
system_wide_balancing_area,2907011202,160.0246139732409
system_wide_balancing_area,2907011204,134.4
system_wide_balancing_area,2907011206,153.75136769883545
system_wide_balancing_area,2907011208,134.4
system_wide_balancing_area,2907011210,134.4
system_wide_balancing_area,2907011212,134.4
system_wide_balancing_area,2907011214,210.23828843527497
system_wide_balancing_area,2907011216,134.4
system_wide_balancing_area,2907011218,145.2210673875259
system_wide_balancing_area,2907011220,168.16710056849382
system_wide_balancing_area,2907011222,255.56507326117855
system_wide_balancing_area,2907011900,134.4
system_wide_balancing_area,2907011902,134.4
system_wide_balancing_area,2907011904,134.4
system_wide_balancing_area,2907011906,134.4
system_wide_balancing_area,2907011908,285.7713254528594
system_wide_balancing_area,2907011910,134.4
system_wide_balancing_area,2907011912,134.4
system_wide_balancing_area,2907011914,229.60000000000002
system_wide_balancing_area,2907011916,134.4
system_wide_balancing_area,2907011918,146.5447371574737
system_wide_balancing_area,2907011920,143.7132174736009
system_wide_balancing_area,2907011922,134.4
system_wide_balancing_area,2907021200,134.3
system_wide_balancing_area,2907021202,134.3
system_wide_balancing_area,2907021204,134.3
system_wide_balancing_area,2907021206,137.44034328698137
system_wide_balancing_area,2907021208,90.0
system_wide_balancing_area,2907021210,90.0
system_wide_balancing_area,2907021212,193.69056805022942
system_wide_balancing_area,2907021214,90.0
system_wide_balancing_area,2907021216,90.0
system_wide_balancing_area,2907021218,136.75843539714543
system_wide_balancing_area,2907021220,174.52999939450547
system_wide_balancing_area,2907021222,134.3
system_wide_balancing_area,2907050200,184.94041844106405
system_wide_balancing_area,2907050202,176.96481896259945
system_wide_balancing_area,2907050204,134.3
system_wide_balancing_area,2907050206,134.3
system_wide_balancing_area,2907050208,90.0
system_wide_balancing_area,2907050210,90.0
system_wide_balancing_area,2907050212,195.40919225480434
system_wide_balancing_area,2907050214,90.0
system_wide_balancing_area,2907050216,90.0
system_wide_balancing_area,2907050218,113.29092629022635
system_wide_balancing_area,2907050220,196.4572174839904
system_wide_balancing_area,2907050222,134.3
system_wide_balancing_area,2907092200,134.3
system_wide_balancing_area,2907092202,134.3
system_wide_balancing_area,2907092204,134.3
system_wide_balancing_area,2907092206,134.3
system_wide_balancing_area,2907092208,133.27924794733428
system_wide_balancing_area,2907092210,107.20876453703815
system_wide_balancing_area,2907092212,150.0
system_wide_balancing_area,2907092214,90.0
system_wide_balancing_area,2907092216,132.98331833124126
system_wide_balancing_area,2907092218,161.71190949650418
system_wide_balancing_area,2907092220,207.0004648011143
system_wide_balancing_area,2907092222,134.3
system_wide_balancing_area,2907102700,176.96481896259945
system_wide_balancing_area,2907102702,135.60334569029732
system_wide_balancing_area,2907102704,150.18988326903104
system_wide_balancing_area,2907102706,134.3
system_wide_balancing_area,2907102708,90.0
system_wide_balancing_area,2907102710,150.0
system_wide_balancing_area,2907102712,90.0
system_wide_balancing_area,2907102714,90.0
system_wide_balancing_area,2907102716,103.4205547757218
system_wide_balancing_area,2907102718,210.85200267190572
system_wide_balancing_area,2907102720,134.3
system_wide_balancing_area,2907102722,134.3
system_wide_balancing_area,2907121500,176.96481896259945
system_wide_balancing_area,2907121502,134.3
system_wide_balancing_area,2907121504,134.3
system_wide_balancing_area,2907121506,134.3
system_wide_balancing_area,2907121508,134.3
system_wide_balancing_area,2907121510,134.3
system_wide_balancing_area,2907121512,134.3
system_wide_balancing_area,2907121514,139.6890351435855
system_wide_balancing_area,2907121516,134.3
system_wide_balancing_area,2907121518,135.2658223875123
system_wide_balancing_area,2907121520,134.3
system_wide_balancing_area,2907121522,134.3
system_wide_balancing_area,2908022000,134.4
system_wide_balancing_area,2908022002,183.98133491893878
system_wide_balancing_area,2908022004,154.48320052736864
system_wide_balancing_area,2908022006,134.4
system_wide_balancing_area,2908022008,134.4
system_wide_balancing_area,2908022010,245.23636769883544
system_wide_balancing_area,2908022012,157.16310982638717
system_wide_balancing_area,2908022014,271.1858515921516
system_wide_balancing_area,2908022016,134.4
system_wide_balancing_area,2908022018,146.07500678474736
system_wide_balancing_area,2908022020,159.45504140740613
system_wide_balancing_area,2908022022,136.59155150954632
system_wide_balancing_area,2908041000,140.6661442918639
system_wide_balancing_area,2908041002,134.4
system_wide_balancing_area,2908041004,134.4
system_wide_balancing_area,2908041006,134.4
system_wide_balancing_area,2908041008,134.4
system_wide_balancing_area,2908041010,189.7006700250971
system_wide_balancing_area,2908041012,134.4
system_wide_balancing_area,2908041014,150.0
system_wide_balancing_area,2908041016,162.2175241751744
system_wide_balancing_area,2908041018,134.4
system_wide_balancing_area,2908041020,153.45220948221242
system_wide_balancing_area,2908041022,134.4
system_wide_balancing_area,2908061700,134.4
system_wide_balancing_area,2908061702,134.4
system_wide_balancing_area,2908061704,134.4
system_wide_balancing_area,2908061706,134.4
system_wide_balancing_area,2908061708,134.4
system_wide_balancing_area,2908061710,150.0
system_wide_balancing_area,2908061712,279.0
system_wide_balancing_area,2908061714,150.0
system_wide_balancing_area,2908061716,134.4
system_wide_balancing_area,2908061718,134.78033265395558
system_wide_balancing_area,2908061720,153.81881581790344
system_wide_balancing_area,2908061722,136.10310452932896
system_wide_balancing_area,2908081800,134.3
system_wide_balancing_area,2908081802,134.3
system_wide_balancing_area,2908081804,134.3
system_wide_balancing_area,2908081806,159.99200212085265
system_wide_balancing_area,2908081808,90.0
system_wide_balancing_area,2908081810,90.0
system_wide_balancing_area,2908081812,90.0
system_wide_balancing_area,2908081814,90.0
system_wide_balancing_area,2908081816,211.3934730234544
system_wide_balancing_area,2908081818,148.84079759127243
system_wide_balancing_area,2908081820,146.6577520249243
system_wide_balancing_area,2908081822,138.85382881749686
system_wide_balancing_area,2908091000,134.4
system_wide_balancing_area,2908091002,202.95751391790276
system_wide_balancing_area,2908091004,134.4
system_wide_balancing_area,2908091006,230.48114649113538
system_wide_balancing_area,2908091008,186.969299374701
system_wide_balancing_area,2908091010,134.4
system_wide_balancing_area,2908091012,134.4
system_wide_balancing_area,2908091014,174.07622065664148
system_wide_balancing_area,2908091016,230.4
system_wide_balancing_area,2908091018,134.6873796631994
system_wide_balancing_area,2908091020,134.4
system_wide_balancing_area,2908091022,140.8599515628417
system_wide_balancing_area,2908112200,134.4
system_wide_balancing_area,2908112202,134.4
system_wide_balancing_area,2908112204,134.4
system_wide_balancing_area,2908112206,134.4
system_wide_balancing_area,2908112208,134.4
system_wide_balancing_area,2908112210,134.4
system_wide_balancing_area,2908112212,160.25840083337104
system_wide_balancing_area,2908112214,134.4
system_wide_balancing_area,2908112216,169.87760540557636
system_wide_balancing_area,2908112218,134.4
system_wide_balancing_area,2908112220,134.4
system_wide_balancing_area,2908112222,134.4
system_wide_balancing_area,3007011200,175.49758289682234
system_wide_balancing_area,3007011202,134.3
system_wide_balancing_area,3007011204,205.39045400693328
system_wide_balancing_area,3007011206,134.3
system_wide_balancing_area,3007011208,134.3
system_wide_balancing_area,3007011210,134.3
system_wide_balancing_area,3007011212,217.24403423156602
system_wide_balancing_area,3007011214,198.796
system_wide_balancing_area,3007011216,198.796
system_wide_balancing_area,3007011218,166.2196828328469
system_wide_balancing_area,3007011220,166.17865453827315
system_wide_balancing_area,3007011222,134.3
system_wide_balancing_area,3007011900,159.7926912054793
system_wide_balancing_area,3007011902,134.4
system_wide_balancing_area,3007011904,150.0
system_wide_balancing_area,3007011906,134.4
system_wide_balancing_area,3007011908,296.02936379641733
system_wide_balancing_area,3007011910,165.2005670240484
system_wide_balancing_area,3007011912,229.60000000000002
system_wide_balancing_area,3007011914,180.20770600620915
system_wide_balancing_area,3007011916,155.57628830215103
system_wide_balancing_area,3007011918,169.23926508278893
system_wide_balancing_area,3007011920,155.213404355635
system_wide_balancing_area,3007011922,141.31750896580678
system_wide_balancing_area,3007021200,134.3
system_wide_balancing_area,3007021202,142.75077209804073
system_wide_balancing_area,3007021204,134.3
system_wide_balancing_area,3007021206,168.92353232287326
system_wide_balancing_area,3007021208,90.0
system_wide_balancing_area,3007021210,197.65032011172508
system_wide_balancing_area,3007021212,198.796
system_wide_balancing_area,3007021214,198.796
system_wide_balancing_area,3007021216,148.09452310218342
system_wide_balancing_area,3007021218,153.45141631608158
system_wide_balancing_area,3007021220,137.61340920550148
system_wide_balancing_area,3007021222,134.3
system_wide_balancing_area,3007050200,159.70848526693388
system_wide_balancing_area,3007050202,90.0
system_wide_balancing_area,3007050204,90.0
system_wide_balancing_area,3007050206,90.0
system_wide_balancing_area,3007050208,90.0
system_wide_balancing_area,3007050210,90.0
system_wide_balancing_area,3007050212,90.0
